open_time_ms,open,high,low,close,volume
1700121500000,148486.11,148544.27,148484.76,148513.74,2.109
1700121560000,148513.74,148821.66,148458.5,148787.67,2.718
1700121620000,148787.67,149322.29,148762.85,149210.07,1.27
1700121680000,149210.07,149830.09,149143.05,149766.99,1.265
1700121740000,149766.99,150006.5,149728.88,149988.25,1.382
1700121800000,149988.25,150096.53,149979.59,150061.6,4.223
1700121860000,150061.6,150160.81,149918.53,149979.25,2.785
1700121920000,149979.25,150011.93,149953.9,149974.27,3.747
1700121980000,149974.27,150002.73,149903.07,149919.7,1.853
1700122040000,149919.7,150017.7,149868.78,150006.94,3.716
1700122100000,150006.94,150039.46,149930.76,149990.83,2.646
1700122160000,149990.83,150114.26,149944.41,150090.89,3.152
1700122220000,150090.89,150224.75,150073.32,150143.19,3.863
1700122280000,150143.19,150658.09,150132.71,150654.46,4.868
1700122340000,150654.46,151185.3,150540.45,151171.03,3.664
1700122400000,151171.03,151612.08,151165.83,151595.42,3.001
1700122460000,151595.42,151642.05,151583.06,151607.13,2.74
1700122520000,151607.13,151796.21,151560.25,151761.41,0.595
1700122580000,151761.41,152000.81,151717.49,151985.09,0.641
1700122640000,151985.09,152028.0,151869.61,152018.04,4.629
1700122700000,152018.04,152391.5,152005.27,152339.13,1.254
1700122760000,152339.13,152365.35,152025.54,152079.75,2.923
1700122820000,152079.75,152147.75,151893.11,151914.07,1.212
1700122880000,151914.07,151955.33,151769.03,151845.61,1.313
1700122940000,151845.61,152128.92,151829.89,151994.19,1.832
1700123000000,151994.19,152015.99,151918.13,151964.32,2.546
1700123060000,151964.32,152096.68,151922.94,152066.59,3.184
1700123120000,152066.59,152106.33,152001.9,152089.51,2.885
1700123180000,152089.51,152229.81,151940.88,152141.88,2.056
1700123240000,152141.88,152294.79,152131.97,152293.03,0.851
1700123300000,152293.03,152320.93,152163.7,152236.5,3.386
1700123360000,152236.5,152442.01,152208.72,152342.77,4.56
1700123420000,152342.77,152345.4,152115.47,152133.01,0.885
1700123480000,152133.01,152252.74,152115.94,152132.75,4.122
1700123540000,152132.75,152560.93,152118.43,152525.63,0.915
1700123600000,152525.63,152796.77,152497.16,152784.15,3.502
1700123660000,152784.15,152917.38,152682.95,152907.07,2.047
1700123720000,152907.07,153115.25,152906.05,152995.22,0.735
1700123780000,152995.22,153066.63,152851.05,152867.44,3.211
1700123840000,152867.44,153090.72,152649.45,152715.54,4.874
1700123900000,152715.54,152795.32,152384.67,152449.86,1.04
1700123960000,152449.86,152578.17,152139.14,152270.79,4.346
1700124020000,152270.79,152284.74,151986.39,152043.07,3.763
1700124080000,152043.07,152124.9,151748.77,151847.16,3.076
1700124140000,151847.16,152104.73,151832.96,152052.6,1.091
1700124200000,152052.6,152367.76,152006.02,152282.09,4.546
1700124260000,152282.09,152520.43,152224.74,152470.75,0.625
1700124320000,152470.75,152708.76,152352.56,152613.61,2.911
1700124380000,152613.61,152780.35,152568.08,152758.93,2.749
1700124440000,152758.93,152972.45,152676.4,152936.91,4.282
1700124500000,152936.91,153138.48,152896.1,153043.06,4.203
1700124560000,153043.06,153050.53,152699.72,152761.32,4.421
1700124620000,152761.32,152985.53,152708.8,152922.2,3.189
1700124680000,152922.2,152924.32,152894.05,152916.67,2.305
1700124740000,152916.67,152954.56,152911.18,152923.99,2.14
1700124800000,152923.99,153283.08,152900.33,153203.26,2.408
1700124860000,153203.26,153231.11,153050.83,153149.06,1.83
1700124920000,153149.06,153155.04,152963.37,153022.45,4.957
1700124980000,153022.45,153087.34,152911.41,153003.95,1.275
1700125040000,153003.95,153076.95,152897.59,152938.78,3.182
1700125100000,152938.78,152962.38,152861.38,152958.64,1.692
1700125160000,152958.64,153198.57,152899.8,153090.17,3.487
1700125220000,153090.17,153256.87,153058.5,153242.05,2.878
1700125280000,153242.05,153373.66,153118.87,153281.32,4.804
1700125340000,153281.32,153501.87,153279.4,153494.89,0.538
1700125400000,153494.89,153821.47,153492.6,153803.9,1.788
1700125460000,153803.9,153837.9,153647.83,153800.39,2.587
1700125520000,153800.39,153918.84,153729.67,153865.76,1.926
1700125580000,153865.76,153913.44,153814.97,153906.94,4.242
1700125640000,153906.94,153911.11,153847.51,153902.53,2.632
1700125700000,153902.53,153955.95,153711.84,153750.82,2.13
1700125760000,153750.82,153835.11,153694.52,153771.64,2.12
1700125820000,153771.64,153994.81,153751.67,153967.53,0.753
1700125880000,153967.53,154092.3,153909.18,153945.61,3.708
1700125940000,153945.61,153969.65,153793.11,153829.96,1.932
1700126000000,153829.96,153989.85,153809.26,153987.58,3.724
1700126060000,153987.58,154007.26,153855.57,154003.67,1.624
1700126120000,154003.67,154065.3,153994.22,154063.3,1.533
1700126180000,154063.3,154231.81,154003.02,154123.97,3.35
1700126240000,154123.97,154272.44,154058.85,154187.15,1.526
1700126300000,154187.15,154228.43,153867.68,154042.15,1.21
1700126360000,154042.15,154077.84,153984.39,154053.66,1.455
1700126420000,154053.66,154063.93,153885.45,153899.2,4.96
1700126480000,153899.2,154008.9,153816.07,153990.35,0.89
1700126540000,153990.35,154224.69,153954.23,154186.92,4.305
1700126600000,154186.92,154458.16,154108.47,154457.63,0.67
1700126660000,154457.63,154488.13,154422.97,154432.9,3.814
1700126720000,154432.9,154660.18,154391.21,154648.91,3.664
1700126780000,154648.91,154673.05,154481.74,154502.82,3.987
1700126840000,154502.82,154557.2,154241.71,154283.37,4.674
1700126900000,154283.37,154492.87,154276.28,154446.13,2.635
1700126960000,154446.13,154497.91,154387.73,154444.76,3.043
1700127020000,154444.76,154791.08,154422.46,154767.39,2.377
1700127080000,154767.39,155234.71,154580.59,155222.15,4.836
1700127140000,155222.15,155612.31,155154.87,155584.68,1.434
1700127200000,155584.68,155803.51,155514.73,155789.26,1.47
1700127260000,155789.26,155808.5,155645.37,155685.4,2.812
1700127320000,155685.4,155836.89,155576.56,155814.54,2.536
1700127380000,155814.54,156220.81,155766.06,156136.2,2.74
1700127440000,156136.2,156655.35,156097.24,156588.98,4.306
1700127500000,156588.98,156843.5,156555.81,156831.74,2.986
1700127560000,156831.74,156873.45,156764.55,156777.72,3.073
1700127620000,156777.72,156875.54,156624.98,156732.61,1.694
1700127680000,156732.61,156936.74,156614.14,156830.74,4.998
1700127740000,156830.74,156851.97,156634.91,156694.68,4.839
1700127800000,156694.68,156714.89,156639.93,156692.81,4.565
1700127860000,156692.81,156736.61,156594.41,156716.56,0.873
1700127920000,156716.56,157062.81,156602.03,156940.59,3.361
1700127980000,156940.59,156943.08,156798.15,156876.86,2.871
1700128040000,156876.86,156991.26,156852.48,156954.4,2.078
1700128100000,156954.4,157015.64,156948.84,156976.31,2.217
1700128160000,156976.31,157129.61,156956.74,157020.06,1.021
1700128220000,157020.06,157164.8,157003.63,157127.89,4.962
1700128280000,157127.89,157152.9,157087.51,157092.43,1.362
1700128340000,157092.43,157358.82,157075.4,157352.49,3.106
1700128400000,157352.49,157547.12,157329.08,157437.52,0.853
1700128460000,157437.52,157505.03,157262.01,157304.46,0.621
1700128520000,157304.46,157333.58,157075.41,157221.05,1.634
1700128580000,157221.05,157290.88,157205.14,157216.05,3.68
1700128640000,157216.05,157291.96,157151.54,157210.65,4.217
1700128700000,157210.65,157351.77,157188.86,157331.58,4.183
1700128760000,157331.58,157354.88,157304.9,157312.61,0.763
1700128820000,157312.61,157391.04,157265.9,157385.35,1.539
1700128880000,157385.35,157451.28,157018.06,157070.61,1.035
1700128940000,157070.61,157517.89,156951.9,157394.52,0.948
1700129000000,157394.52,157520.04,157295.95,157319.05,3.223
1700129060000,157319.05,157352.62,157306.36,157344.36,1.349
1700129120000,157344.36,157389.83,157322.89,157326.64,0.554
1700129180000,157326.64,157467.07,157280.18,157406.0,2.381
1700129240000,157406.0,157663.01,157397.5,157656.95,2.002
1700129300000,157656.95,157920.53,157521.42,157917.55,4.761
1700129360000,157917.55,158331.17,157909.5,158303.56,4.018
1700129420000,158303.56,158793.15,158271.39,158728.36,2.974
1700129480000,158728.36,158738.48,158600.94,158668.03,4.397
1700129540000,158668.03,158674.37,158373.83,158374.12,4.524
1700129600000,158374.12,158549.96,158247.38,158430.01,1.678
1700129660000,158430.01,158766.37,158394.33,158763.1,4.425
1700129720000,158763.1,158775.62,158727.96,158764.34,4.278
1700129780000,158764.34,158909.71,158643.31,158811.16,4.021
1700129840000,158811.16,158902.98,158693.72,158743.2,0.664
1700129900000,158743.2,158885.8,158661.03,158865.84,3.493
1700129960000,158865.84,159388.66,158774.76,159309.93,4.341
1700130020000,159309.93,159488.2,159219.9,159411.76,1.658
1700130080000,159411.76,159436.99,159352.6,159403.9,2.953
1700130140000,159403.9,159752.99,159375.36,159743.69,3.915
1700130200000,159743.69,159877.47,159681.93,159791.6,1.366
1700130260000,159791.6,160056.62,159723.98,159985.51,1.315
1700130320000,159985.51,160193.72,159872.37,160137.89,4.526
1700130380000,160137.89,160728.89,160079.69,160624.93,3.559
1700130440000,160624.93,161109.4,160537.8,161048.28,3.003
1700130500000,161048.28,161181.08,161004.77,161091.55,2.107
1700130560000,161091.55,161147.73,160918.59,160981.71,1.729
1700130620000,160981.71,161008.66,160902.39,160932.12,4.06
1700130680000,160932.12,161064.61,160885.41,161009.51,4.931
1700130740000,161009.51,161092.15,160958.31,161009.25,1.969
1700130800000,161009.25,161230.73,161003.86,161151.64,4.109
1700130860000,161151.64,161156.26,161066.67,161133.92,1.316
1700130920000,161133.92,161157.26,160970.3,161019.37,0.923
1700130980000,161019.37,161088.01,160775.89,160852.72,4.795
1700131040000,160852.72,160886.77,160812.2,160873.34,3.631
1700131100000,160873.34,161157.32,160865.64,161103.1,2.598
1700131160000,161103.1,161113.46,160874.84,160951.76,0.724
1700131220000,160951.76,160986.93,160594.95,160598.01,3.862
1700131280000,160598.01,160649.22,160265.93,160344.45,3.108
1700131340000,160344.45,160487.65,159894.45,159992.44,4.114
1700131400000,159992.44,160027.49,159971.98,160002.03,4.655
1700131460000,160002.03,160088.1,159932.07,159970.37,4.77
1700131520000,159970.37,160036.46,159710.36,159747.7,0.855
1700131580000,159747.7,159750.75,159640.47,159710.41,1.061
1700131640000,159710.41,159728.59,159577.49,159587.58,3.282
1700131700000,159587.58,159965.52,159469.96,159964.17,2.465
1700131760000,159964.17,159984.67,159659.97,159729.3,4.48
1700131820000,159729.3,160032.9,159633.13,160002.93,1.469
1700131880000,160002.93,160234.09,159993.51,160229.27,4.977
1700131940000,160229.27,160240.17,159984.6,160039.87,3.921
1700132000000,160039.87,160151.35,159981.76,160122.07,1.734
1700132060000,160122.07,160178.55,159956.3,160010.84,2.873
1700132120000,160010.84,160032.51,159941.21,160010.48,3.629
1700132180000,160010.48,160111.09,159729.15,159805.57,0.578
1700132240000,159805.57,159868.47,159732.29,159859.55,1.524
1700132300000,159859.55,159864.9,159778.8,159779.67,0.663
1700132360000,159779.67,160179.17,159695.06,160147.96,2.787
1700132420000,160147.96,160320.55,160118.62,160201.31,3.386
1700132480000,160201.31,160477.2,160173.85,160441.97,4.2
1700132540000,160441.97,160503.16,160230.39,160361.27,4.062
1700132600000,160361.27,160685.67,160300.8,160663.03,4.022
1700132660000,160663.03,160828.87,160634.54,160754.08,3.057
1700132720000,160754.08,160811.73,160625.63,160708.07,2.217
1700132780000,160708.07,160765.95,160410.33,160536.58,2.162
1700132840000,160536.58,160548.66,160335.11,160362.0,1.787
1700132900000,160362.0,160434.77,160211.14,160269.4,1.195
1700132960000,160269.4,160500.24,160261.32,160490.01,0.623
1700133020000,160490.01,160552.9,160221.39,160276.36,0.907
1700133080000,160276.36,160551.94,160261.37,160541.25,1.609
1700133140000,160541.25,160589.72,160433.0,160512.34,1.283
1700133200000,160512.34,160517.13,160287.13,160377.06,2.83
1700133260000,160377.06,160377.15,160201.26,160290.79,0.876
1700133320000,160290.79,160352.21,160182.96,160191.55,2.082
1700133380000,160191.55,160218.78,159755.78,159793.16,3.425
1700133440000,159793.16,160185.38,159726.77,160181.24,2.739
1700133500000,160181.24,160219.66,160147.95,160187.44,3.615
1700133560000,160187.44,160202.8,160126.34,160145.38,1.773
1700133620000,160145.38,160579.67,160064.34,160556.92,2.177
1700133680000,160556.92,160677.02,160523.74,160643.76,1.778
1700133740000,160643.76,160860.62,160524.8,160799.35,0.821
1700133800000,160799.35,160866.24,160786.67,160861.11,2.443
1700133860000,160861.11,161007.98,160782.67,160940.07,4.851
1700133920000,160940.07,161120.88,160918.75,161111.41,3.247
1700133980000,161111.41,161211.16,160922.31,161011.81,1.131
1700134040000,161011.81,161338.97,160976.33,161218.9,0.803
1700134100000,161218.9,161229.11,160894.38,160903.76,3.816
1700134160000,160903.76,161048.77,160799.2,160994.22,4.993
1700134220000,160994.22,161038.89,160943.58,160985.82,1.98
1700134280000,160985.82,161320.91,160955.72,161163.91,4.984
1700134340000,161163.91,161293.77,161133.29,161231.16,1.899
1700134400000,161231.16,161412.32,161017.3,161141.61,2.302
1700134460000,161141.61,161324.48,161087.04,161222.03,4.869
1700134520000,161222.03,161322.71,161151.43,161218.9,4.79
1700134580000,161218.9,161281.52,160855.35,160867.93,0.532
1700134640000,160867.93,160878.06,160554.17,160757.11,1.884
1700134700000,160757.11,160785.37,160752.37,160774.95,2.119
1700134760000,160774.95,160921.96,160740.28,160827.91,0.911
1700134820000,160827.91,160881.14,160544.03,160638.88,2.65
1700134880000,160638.88,160682.95,160299.57,160372.41,2.68
1700134940000,160372.41,160428.53,160268.18,160419.42,2.007
1700135000000,160419.42,160502.04,160390.59,160440.61,4.546
1700135060000,160440.61,160544.13,160244.27,160285.08,2.215
1700135120000,160285.08,160340.04,160183.42,160196.72,2.954
1700135180000,160196.72,160217.73,160171.59,160181.74,4.511
1700135240000,160181.74,160279.46,159616.66,159633.87,3.889
1700135300000,159633.87,159662.01,159425.15,159440.34,4.346
1700135360000,159440.34,159741.69,159425.17,159670.52,2.815
1700135420000,159670.52,159887.1,159614.67,159838.4,2.559
1700135480000,159838.4,160069.37,159700.16,160058.42,1.298
1700135540000,160058.42,160066.78,159906.29,159968.42,3.188
1700135600000,159968.42,160008.94,159685.62,159715.76,2.163
1700135660000,159715.76,160020.11,159642.78,160005.02,3.395
1700135720000,160005.02,160105.47,159869.02,160104.33,2.862
1700135780000,160104.33,160177.61,160004.81,160100.67,4.507
1700135840000,160100.67,160224.95,159629.91,159709.39,4.243
1700135900000,159709.39,159991.38,159658.77,159947.93,2.149
1700135960000,159947.93,160003.13,159799.98,159813.02,4.952
1700136020000,159813.02,159833.67,159703.26,159782.45,3.39
1700136080000,159782.45,159885.93,159651.35,159695.4,2.747
1700136140000,159695.4,159704.83,159538.36,159585.94,4.334
1700136200000,159585.94,159640.09,159456.62,159482.6,0.517
1700136260000,159482.6,159534.68,159346.27,159411.48,1.331
1700136320000,159411.48,159426.15,159263.8,159272.03,2.124
1700136380000,159272.03,159585.06,159166.14,159579.93,2.19
1700136440000,159579.93,159889.3,159500.22,159864.99,3.585
1700136500000,159864.99,159997.92,159706.62,159748.54,0.539
1700136560000,159748.54,160022.09,159632.15,160004.7,4.53
1700136620000,160004.7,160184.76,159999.63,160177.44,3.306
1700136680000,160177.44,160221.31,159939.24,159955.7,4.3
1700136740000,159955.7,159973.78,159861.88,159907.06,0.668
1700136800000,159907.06,160054.65,159757.92,160023.27,1.274
1700136860000,160023.27,160038.29,159870.32,159930.28,3.38
1700136920000,159930.28,160005.98,159774.12,159785.33,3.109
1700136980000,159785.33,159809.99,159658.6,159710.84,1.734
1700137040000,159710.84,159734.98,159529.78,159612.31,4.695
1700137100000,159612.31,159709.96,159516.9,159620.4,0.656
1700137160000,159620.4,160003.01,159567.17,159936.52,2.772
1700137220000,159936.52,160154.36,159860.69,159974.33,4.679
1700137280000,159974.33,160104.47,159895.47,159968.5,2.052
1700137340000,159968.5,160035.12,159654.46,159765.08,4.556
1700137400000,159765.08,159986.4,159750.73,159915.57,1.493
1700137460000,159915.57,159982.08,159545.16,159599.8,1.596
1700137520000,159599.8,159663.75,159186.39,159192.38,4.295
1700137580000,159192.38,159273.55,159172.45,159180.96,4.682
1700137640000,159180.96,159420.02,159132.59,159386.66,4.69
1700137700000,159386.66,159405.03,159191.67,159292.8,3.314
1700137760000,159292.8,159299.78,158732.74,158839.22,3.629
1700137820000,158839.22,158921.84,158500.4,158513.07,1.349
1700137880000,158513.07,158560.89,158093.03,158166.71,4.519
1700137940000,158166.71,158218.43,157900.73,157902.01,3.813
1700138000000,157902.01,158140.6,157901.66,158111.71,4.618
1700138060000,158111.71,158544.34,158070.2,158421.1,0.829
1700138120000,158421.1,158513.16,157945.36,158046.73,2.553
1700138180000,158046.73,158075.85,157716.85,157719.96,3.248
1700138240000,157719.96,157840.29,157475.88,157584.64,4.684
1700138300000,157584.64,157680.31,157529.68,157606.26,2.515
1700138360000,157606.26,157773.21,157579.08,157742.93,1.35
1700138420000,157742.93,157753.69,157549.27,157574.5,1.06
1700138480000,157574.5,157593.05,157309.06,157331.28,3.165
1700138540000,157331.28,157524.06,157266.31,157398.65,3.588
1700138600000,157398.65,157469.85,156991.99,157092.0,4.893
1700138660000,157092.0,157114.96,157017.65,157070.16,2.778
1700138720000,157070.16,157213.34,156992.78,157132.09,0.521
1700138780000,157132.09,157367.36,157004.83,157278.95,4.995
1700138840000,157278.95,157308.13,157046.75,157245.06,3.303
1700138900000,157245.06,157383.96,156996.63,157067.73,1.131
1700138960000,157067.73,157148.52,156851.11,157025.15,3.2
1700139020000,157025.15,157054.59,156762.37,156772.67,1.988
1700139080000,156772.67,156785.54,156563.63,156596.97,0.727
1700139140000,156596.97,156635.98,156398.85,156426.97,2.812
1700139200000,156426.97,156441.29,156326.92,156349.97,1.533
1700139260000,156349.97,156517.44,156311.81,156452.18,3.847
1700139320000,156452.18,156555.24,156224.85,156312.58,2.765
1700139380000,156312.58,156525.73,156262.53,156453.15,1.832
1700139440000,156453.15,156484.09,156296.36,156352.48,3.966
1700139500000,156352.48,156393.11,156219.71,156256.94,1.77
1700139560000,156256.94,156548.23,156227.69,156450.32,2.516
1700139620000,156450.32,156552.59,156309.5,156374.19,2.288
1700139680000,156374.19,156474.73,156329.79,156372.71,4.281
1700139740000,156372.71,156396.93,156288.89,156345.18,1.452
1700139800000,156345.18,156468.63,156132.41,156269.67,4.66
1700139860000,156269.67,156323.74,156158.4,156178.34,3.215
1700139920000,156178.34,156517.48,156172.91,156470.03,3.431
1700139980000,156470.03,156537.86,156457.88,156503.67,4.659
1700140040000,156503.67,156579.26,156329.94,156363.74,1.915
1700140100000,156363.74,156381.49,155882.43,155903.22,4.548
1700140160000,155903.22,155946.92,155443.7,155500.52,0.744
1700140220000,155500.52,155537.82,155022.03,155140.46,2.651
1700140280000,155140.46,155168.45,154999.33,155022.24,4.382
1700140340000,155022.24,155085.69,155014.79,155071.71,2.416
1700140400000,155071.71,155373.35,155066.31,155239.88,2.294
1700140460000,155239.88,155252.07,155186.31,155208.03,2.775
1700140520000,155208.03,155339.19,155079.74,155276.58,3.042
1700140580000,155276.58,155283.81,155037.09,155137.89,3.73
1700140640000,155137.89,155217.45,154762.92,154791.93,1.129
1700140700000,154791.93,154880.52,154556.01,154579.83,3.736
1700140760000,154579.83,154621.86,154440.5,154471.19,2.415
1700140820000,154471.19,154513.56,154067.56,154127.4,2.341
1700140880000,154127.4,154145.3,153856.8,153941.03,2.972
1700140940000,153941.03,153994.4,153400.4,153415.51,0.676
1700141000000,153415.51,153454.02,152824.37,152869.21,1.381
1700141060000,152869.21,152875.01,152657.54,152731.21,2.258
1700141120000,152731.21,152815.97,152488.86,152586.61,3.559
1700141180000,152586.61,152651.44,152530.24,152629.11,4.374
1700141240000,152629.11,152668.81,152209.22,152358.89,4.686
1700141300000,152358.89,152436.45,151790.88,151863.04,3.709
1700141360000,151863.04,151903.64,151306.7,151419.61,2.289
1700141420000,151419.61,151466.43,151221.08,151317.2,1.139
1700141480000,151317.2,151373.04,151087.79,151161.46,1.376
1700141540000,151161.46,151203.45,150909.07,150995.95,4.071
1700141600000,150995.95,151046.25,150549.97,150609.86,3.895
1700141660000,150609.86,150688.37,150312.9,150377.32,1.741
1700141720000,150377.32,150443.46,150258.06,150261.33,0.829
1700141780000,150261.33,150308.83,150109.36,150136.32,1.995
1700141840000,150136.32,150364.97,150123.42,150289.95,1.154
1700141900000,150289.95,150422.56,150086.96,150111.55,3.68
1700141960000,150111.55,150170.52,149693.81,149791.42,4.93
1700142020000,149791.42,149870.5,149746.07,149826.57,2.395
1700142080000,149826.57,149858.43,149500.48,149567.23,4.593
1700142140000,149567.23,149581.89,149125.33,149157.25,3.215
1700142200000,149157.25,149188.47,149084.87,149158.08,3.81
1700142260000,149158.08,149333.55,149069.35,149323.1,4.362
1700142320000,149323.1,149551.58,149267.47,149501.27,1.667
1700142380000,149501.27,149523.65,149223.95,149264.76,4.6
1700142440000,149264.76,149292.57,149039.24,149143.42,4.981
1700142500000,149143.42,149147.8,149134.56,149143.35,4.116
1700142560000,149143.35,149202.01,149076.82,149132.86,3.578
1700142620000,149132.86,149178.67,148780.61,148830.18,4.734
1700142680000,148830.18,148904.97,148629.02,148646.94,1.168
1700142740000,148646.94,148685.31,148477.95,148534.57,4.521
1700142800000,148534.57,148607.9,148517.23,148570.22,2.693
1700142860000,148570.22,148692.46,148499.41,148618.49,4.848
1700142920000,148618.49,148630.57,148388.53,148389.89,0.988
1700142980000,148389.89,148509.82,148384.3,148421.12,3.276
1700143040000,148421.12,148510.45,148330.61,148495.52,3.089
1700143100000,148495.52,148710.08,148481.47,148673.73,4.164
1700143160000,148673.73,148697.62,148487.91,148550.59,3.199
1700143220000,148550.59,148590.85,148547.57,148582.35,1.793
1700143280000,148582.35,148844.66,148579.89,148777.28,2.374
1700143340000,148777.28,148926.83,148730.18,148914.28,2.098
1700143400000,148914.28,148915.31,148684.15,148773.31,2.771
1700143460000,148773.31,148963.19,148754.34,148911.38,3.066
1700143520000,148911.38,148969.98,148856.48,148909.26,1.323
1700143580000,148909.26,148924.76,148837.09,148852.6,4.578
1700143640000,148852.6,149075.87,148793.92,149033.3,3.317
1700143700000,149033.3,149072.14,148924.28,148959.22,0.77
1700143760000,148959.22,149190.97,148878.04,149074.6,2.252
1700143820000,149074.6,149115.44,148816.08,148897.61,3.056
1700143880000,148897.61,149025.37,148847.14,149007.08,4.581
1700143940000,149007.08,149302.95,148985.27,149200.2,0.993
1700144000000,149200.2,149241.21,149060.07,149077.51,1.341
1700144060000,149077.51,149088.96,148871.93,148966.8,3.705
1700144120000,148966.8,149160.18,148867.46,149128.08,1.654
1700144180000,149128.08,149236.93,149060.35,149223.09,2.499
1700144240000,149223.09,149332.65,149222.32,149324.43,4.468
1700144300000,149324.43,149350.26,149058.05,149127.09,4.924
1700144360000,149127.09,149323.77,149107.67,149322.83,4.42
1700144420000,149322.83,149369.19,149218.41,149281.99,1.72
1700144480000,149281.99,149327.2,149143.83,149152.81,3.502
1700144540000,149152.81,149286.89,149135.36,149269.7,4.879
1700144600000,149269.7,149370.06,149258.56,149343.76,2.706
1700144660000,149343.76,149508.75,149327.98,149486.09,3.084
1700144720000,149486.09,149518.57,149334.8,149374.62,4.492
1700144780000,149374.62,149543.58,149307.27,149532.1,0.81
1700144840000,149532.1,149617.96,149264.24,149318.7,3.375
1700144900000,149318.7,149499.93,149296.99,149416.33,3.585
1700144960000,149416.33,149571.87,149387.54,149531.43,2.885
1700145020000,149531.43,149574.37,149350.8,149413.3,2.259
1700145080000,149413.3,149526.11,149146.0,149222.67,2.006
1700145140000,149222.67,149278.35,148680.43,148692.26,4.401
1700145200000,148692.26,148758.79,148572.9,148605.86,1.714
1700145260000,148605.86,148850.84,148576.56,148802.13,4.788
1700145320000,148802.13,148824.26,148505.74,148636.19,3.621
1700145380000,148636.19,148670.77,148473.39,148542.0,3.283
1700145440000,148542.0,148839.54,148487.33,148753.0,1.868
1700145500000,148753.0,148758.95,148466.51,148538.99,1.942
1700145560000,148538.99,148857.41,148489.82,148852.15,3.633
1700145620000,148852.15,148963.32,148424.71,148522.91,4.576
1700145680000,148522.91,148578.78,148471.27,148489.43,4.501
1700145740000,148489.43,148533.07,148419.68,148494.26,2.597
1700145800000,148494.26,148516.38,148457.71,148504.75,3.236
1700145860000,148504.75,148625.41,148440.32,148575.97,4.538
1700145920000,148575.97,148591.61,148384.48,148496.93,2.608
1700145980000,148496.93,148547.92,148491.66,148534.24,0.964
1700146040000,148534.24,148876.96,148484.19,148876.48,2.63
1700146100000,148876.48,148914.3,148848.64,148867.41,3.406
1700146160000,148867.41,149093.63,148827.58,149091.92,4.246
1700146220000,149091.92,149193.73,149048.74,149171.81,4.988
1700146280000,149171.81,149178.67,149053.09,149056.33,0.742
1700146340000,149056.33,149193.03,148695.78,148727.53,2.826
1700146400000,148727.53,148742.93,148572.97,148620.03,3.979
1700146460000,148620.03,148725.44,148528.68,148602.9,0.876
1700146520000,148602.9,148605.86,148484.42,148511.82,2.581
1700146580000,148511.82,148618.83,148455.07,148584.92,4.18
1700146640000,148584.92,148599.56,148459.19,148481.17,4.464
1700146700000,148481.17,148528.55,148302.64,148315.57,3.338
1700146760000,148315.57,148315.97,148089.86,148168.21,4.368
1700146820000,148168.21,148486.8,148158.6,148452.19,0.924
1700146880000,148452.19,148657.34,148444.03,148547.27,0.983
1700146940000,148547.27,148588.35,148369.63,148456.8,2.128
1700147000000,148456.8,148497.96,148346.31,148356.21,2.474
1700147060000,148356.21,148569.38,148329.47,148558.87,3.65
1700147120000,148558.87,148653.47,148452.22,148490.44,1.05
1700147180000,148490.44,148512.6,148444.56,148468.5,1.702
1700147240000,148468.5,148477.46,148257.97,148363.46,4.669
1700147300000,148363.46,148538.48,148286.95,148535.41,2.541
1700147360000,148535.41,148660.5,148523.82,148561.43,2.051
1700147420000,148561.43,148579.11,148449.42,148452.88,4.029
1700147480000,148452.88,148639.38,148429.1,148626.89,2.822
1700147540000,148626.89,148858.93,148597.53,148836.83,4.079
1700147600000,148836.83,149007.96,148720.78,148990.27,1.436
1700147660000,148990.27,149211.94,148950.03,149138.59,1.888
1700147720000,149138.59,149351.66,149038.47,149320.93,1.95
1700147780000,149320.93,149701.49,149267.52,149679.91,1.819
1700147840000,149679.91,149713.09,149392.12,149533.03,4.143
1700147900000,149533.03,149577.26,149369.82,149377.57,4.556
1700147960000,149377.57,149388.37,149104.61,149159.59,2.062
1700148020000,149159.59,149329.32,148875.63,148961.76,2.607
1700148080000,148961.76,149355.83,148924.64,149309.92,1.198
1700148140000,149309.92,149381.99,149304.67,149306.87,3.921
1700148200000,149306.87,149661.03,149278.67,149547.89,2.849
1700148260000,149547.89,149674.11,149526.51,149577.03,1.101
1700148320000,149577.03,149619.13,149437.75,149448.55,3.829
1700148380000,149448.55,149554.98,149143.9,149199.52,1.367
1700148440000,149199.52,149259.04,148977.74,148995.14,2.586
1700148500000,148995.14,149033.5,148692.62,148702.9,0.593
1700148560000,148702.9,148728.67,148262.04,148356.0,2.513
1700148620000,148356.0,148402.68,148109.52,148131.87,1.347
1700148680000,148131.87,148166.65,147805.17,147832.39,3.322
1700148740000,147832.39,147845.29,147766.42,147767.81,2.133
1700148800000,147767.81,147825.15,147533.46,147573.94,2.55
1700148860000,147573.94,147679.75,147389.17,147422.43,3.454
1700148920000,147422.43,147435.99,147012.15,147066.38,3.928
1700148980000,147066.38,147074.97,146512.53,146597.82,4.431
1700149040000,146597.82,146668.55,146351.84,146352.37,1.594
1700149100000,146352.37,146393.35,146157.91,146187.3,4.205
1700149160000,146187.3,146250.8,146131.46,146162.29,4.28
1700149220000,146162.29,146176.91,146141.11,146161.56,1.827
1700149280000,146161.56,146250.87,146094.39,146119.17,1.536
1700149340000,146119.17,146246.0,146024.11,146214.71,1.577
1700149400000,146214.71,146413.14,146177.2,146406.78,2.668
